coverable,fecha,provincia,prima_dev,prima_dev_ipc,sa,sa_ipc,pagos,pagos_ipc,rva,ar,cant_stros_total,cant_stros_nro_stro,coste_medio
( Blank ),2021-08-01,misiones,583468,10315962,2073335600,36657400248,0,0,0,15,6,6,0
( Blank ),2021-08-01,neuquen,44386,784764,21070000,372526003,0,0,0,1,0,0,0
( Blank ),2021-08-01,rio_negro,277377,4904148,676807500,11966226511,124300,2118153,0,6,3,3,41433
( Blank ),2021-08-01,santa_cruz,421590,7453891,6682857000,118155576868,180280,3036518,0,17,5,4,36056
( Blank ),2021-09-01,buenos_aires,7865292,134298244,29499311227,503694607107,10387671,165969521,0,118,45,36,230837
( Blank ),2021-09-01,catamarca,2622,44780,0,0,0,0,0,0,0,0,0
( Blank ),2021-09-01,cordoba,2907679,49648018,7733270345,132043983605,523388,6195721,0,49,8,5,65423
( Blank ),2021-09-01,entre_rios,525954,8980557,935483900,15973193130,0,0,0,10,0,0,0
( Blank ),2021-09-01,corrientes,393556,6719900,703191000,12006840153,0,0,0,6,3,2,0
( Blank ),2021-09-01,san_luis,137930,2355134,299155975,5108026085,12000,185915,0,2,1,1,12000
( Blank ),2021-09-01,santa_fe,10067892,171907161,43192860667,737509117265,25933745,342161782,0,110,78,63,332483
( Blank ),2021-09-01,jujuy,14910,254594,11425000,195079500,0,0,0,0,0,0,0
( Blank ),2021-09-01,la_rioja,365,6234,0,0,0,0,0,0,0,0,0
( Blank ),2021-09-01,mendoza,1797005,30683494,4136097806,70623010259,35012340,43399836,0,19,8,7,4376542
( Blank ),2021-09-01,salta,132171,2256803,84931496,1450187639,0,0,0,1,0,0,0
( Blank ),2021-09-01,san_juan,38299,653957,283874700,4847101492,0,0,0,1,0,0,0
( Blank ),2021-09-01,chaco,771702,13176656,935109416,15966798894,353508,5217674,0,10,6,5,58918
( Blank ),2021-09-01,chubut,776875,13264994,3554230500,60687746959,0,0,0,11,2,2,0
( Blank ),2021-09-01,santiago_del_estero,175439,2995598,288027514,4918009927,0,0,0,4,1,1,0
( Blank ),2021-09-01,tucuman,68081,1162469,48295344,824632960,0,0,0,7,1,1,0
( Blank ),2021-09-01,tierra_del_fuego,151902,2593709,2173420000,37110694706,0,0,0,1,0,0,0
( Blank ),2021-09-01,formosa,11055,188777,6635000,113291246,0,0,0,0,0,0,0
( Blank ),2021-09-01,la_pampa,204030,3483770,115942160,1979688280,0,0,0,4,0,0,0
( Blank ),2021-09-01,capital_federal,265361,4531000,437218650,7465417562,427800,6882384,0,3,3,3,142600
( Blank ),2021-09-01,misiones,582515,9946328,1742211100,29747892376,252000,3888611,0,14,7,7,36000
( Blank ),2021-09-01,neuquen,45016,768650,17870000,305126535,0,0,0,1,0,0,0
( Blank ),2021-09-01,rio_negro,259962,4438818,688802500,11761159504,0,0,0,6,1,1,0
( Blank ),2021-09-01,santa_cruz,807893,13794610,6574840000,112264026268,74140,1056207,0,16,2,1,37070
( Blank ),2021-10-01,buenos_aires,8431196,139070793,30617059240,505021961914,2329217,33274272,19646989,124,62,49,354454
( Blank ),2021-10-01,catamarca,2709,44701,0,0,0,0,0,0,0,0,0
( Blank ),2021-10-01,cordoba,3130715,51640493,8282470205,136617606531,255111,3571750,0,50,7,7,36444
( Blank ),2021-10-01,entre_rios,557451,9195055,774426900,12774009073,35000,510817,0,10,2,2,17500
( Blank ),2021-10-01,corrientes,425583,7019908,690752000,11393809165,0,0,0,6,1,1,0
( Blank ),2021-10-01,san_luis,241199,3978541,333281975,5497416179,0,0,0,2,0,0,0
( Blank ),2021-10-01,santa_fe,10743158,177206134,42063942067,693835890034,8015439,98617557,0,115,71,55,112893
( Blank ),2021-10-01,jujuy,30364,500857,11425000,188452975,27000,384645,0,0,1,1,27000
( Blank ),2021-10-01,la_rioja,3942,65026,1120000,18474165,0,0,0,0,0,0,0
( Blank ),2021-10-01,mendoza,1866058,30780248,5197773029,85736174465,107907,1829358,0,19,5,5,21581
( Blank ),2021-10-01,salta,129410,2134591,92559496,1526749448,0,0,0,1,0,0,0
( Blank ),2021-10-01,san_juan,22442,370179,22111500,364724549,0,0,0,0,0,0,0
( Blank ),2021-10-01,chaco,862796,14231637,1000152416,16497304049,47029,734861,0,10,3,3,15676
( Blank ),2021-10-01,chubut,850616,14030747,3721049500,61377929998,178250,1888468,0,12,2,2,89125
( Blank ),2021-10-01,santiago_del_estero,187463,3092176,250272514,4128192554,0,0,0,5,0,0,0
( Blank ),2021-10-01,tucuman,59822,986762,49515344,816745200,155000,2208147,0,5,1,1,155000
( Blank ),2021-10-01,tierra_del_fuego,156312,2578348,2173420000,35850106433,0,0,0,1,0,0,0
( Blank ),2021-10-01,formosa,14317,236161,107005000,1765025001,0,0,0,0,0,0,0
( Blank ),2021-10-01,la_pampa,200323,3304297,109859160,1812103772,0,0,0,4,1,1,0
( Blank ),2021-10-01,capital_federal,339126,5593819,689810550,11378280149,180100,2790277,0,4,3,2,60033
( Blank ),2021-10-01,misiones,600211,9900350,1693556000,27934850533,280000,4338020,0,12,3,2,93333
( Blank ),2021-10-01,neuquen,47581,784841,15220000,251050704,0,0,0,1,0,0,0
( Blank ),2021-10-01,rio_negro,291163,4802669,678317500,11188704703,0,0,0,7,0,0,0
( Blank ),2021-10-01,santa_cruz,824985,13607961,6808022000,112296893055,0,0,0,17,1,1,0
( Blank ),2021-11-01,buenos_aires,8433093,135670398,31567315562,507850345625,19344846,240615390,0,123,65,50,297613
( Blank ),2021-11-01,catamarca,2622,42192,0,0,0,0,0,0,0,0,0
( Blank ),2021-11-01,cordoba,3236643,52070651,10697392943,172098089648,21094594,249274715,0,50,31,24,680470
( Blank ),2021-11-01,entre_rios,558624,8987063,676549900,10884235625,50750,609765,0,10,7,5,7250
( Blank ),2021-11-01,corrientes,411215,6615580,675983900,10875129900,81000,1081184,0,6,1,1,81000
( Blank ),2021-11-01,san_luis,239402,3851479,311216975,5006813073,0,0,0,2,0,0,0
( Blank ),2021-11-01,santa_fe,10713764,172361480,44167714016,710563709024,20269404,211554846,7206076,111,87,65,315810
( Blank ),2021-11-01,jujuy,29384,472742,11425000,183803725,35969,512413,0,0,2,2,17984
( Blank ),2021-11-01,la_rioja,2062,33185,1120000,18018396,0,0,0,0,0,0,0
( Blank ),2021-11-01,mendoza,1886399,30348123,5004493279,80511554315,3489485,49481039,0,19,16,12,218092
( Blank ),2021-11-01,salta,115754,1862233,100148496,1611174322,0,0,0,1,0,0,0
( Blank ),2021-11-01,san_juan,22695,365117,22111500,355726571,0,0,0,0,0,0,0
( Blank ),2021-11-01,chaco,883808,14218593,1021008716,16425838562,85901,1050328,0,10,2,2,42950
( Blank ),2021-11-01,chubut,855390,13761400,3940765500,63398457733,53891,809745,0,11,2,2,26945
( Blank ),2021-11-01,santiago_del_estero,191551,3081661,255412203,4109034084,0,0,0,5,1,1,0
( Blank ),2021-11-01,tucuman,51198,823677,56236652,904727016,0,0,0,4,0,0,0
( Blank ),2021-11-01,tierra_del_fuego,174240,2803149,7478145000,120307300616,0,0,0,1,0,0,0
( Blank ),2021-11-01,formosa,12934,208088,107005000,1721480756,0,0,0,0,0,0,0
( Blank ),2021-11-01,la_pampa,213620,3436688,178590160,2873132315,0,0,0,4,0,0,0
( Blank ),2021-11-01,capital_federal,339270,5458126,689147050,11086896724,30000,464788,0,4,2,2,15000
( Blank ),2021-11-01,misiones,607746,9777334,1666833100,26815766587,0,0,0,11,0,0,0
( Blank ),2021-11-01,neuquen,49989,804220,23312000,375040038,0,0,0,1,0,0,0
( Blank ),2021-11-01,rio_negro,303582,4884003,704424500,11332678103,3400000,48436780,0,7,4,3,850000
( Blank ),2021-11-01,santa_cruz,825228,13276161,6763946000,108817371792,0,0,0,17,1,1,0
( Blank ),2021-12-01,buenos_aires,9409587,145782070,33420191610,517776673399,19159451,237881756,19000,129,66,56,290582
( Blank ),2021-12-01,catamarca,-283,-4395,0,0,0,0,0,0,0,0,0
( Blank ),2021-12-01,cordoba,3411525,52854514,7629866659,118208986454,254597,3209126,0,52,11,9,23145
( Blank ),2021-12-01,entre_rios,589521,9133414,717675900,11118902140,0,0,0,11,0,0,0
( Blank ),2021-12-01,corrientes,442218,6851264,738221900,11437219873,0,0,0,6,0,0,0
( Blank ),2021-12-01,san_luis,247160,3829245,512816975,7945037254,0,0,0,2,0,0,0
( Blank ),2021-12-01,santa_fe,11568562,179230914,43888060564,679954629402,3759622,37999054,0,114,58,44,64821
( Blank ),2021-12-01,jujuy,28244,437593,11425000,177006720,0,0,0,0,0,0,0
( Blank ),2021-12-01,la_rioja,377,5845,0,0,0,0,0,0,0,0,0
( Blank ),2021-12-01,mendoza,2007587,31103410,6100956279,94521685679,311285,4249060,0,20,8,7,38910
( Blank ),2021-12-01,salta,128884,1996799,101811296,1577355234,0,0,0,1,0,0,0
( Blank ),2021-12-01,san_juan,29626,458998,23686500,366973275,0,0,0,1,0,0,0
( Blank ),2021-12-01,chaco,937650,14526945,973798111,15086985510,0,0,0,10,1,1,0
( Blank ),2021-12-01,chubut,919988,14253322,3916640000,60680227503,185000,2469372,0,13,1,1,185000
( Blank ),2021-12-01,santiago_del_estero,215250,3334860,242181589,3752102291,0,0,0,5,0,0,0
( Blank ),2021-12-01,tucuman,52389,811658,40711308,630737426,0,0,0,3,1,1,0
( Blank ),2021-12-01,tierra_del_fuego,180866,2802152,5429825000,84123896069,0,0,0,1,0,0,0
( Blank ),2021-12-01,formosa,13826,214209,107005000,1657820924,0,0,0,0,0,0,0
( Blank ),2021-12-01,la_pampa,222324,3444456,119953160,1858425854,0,0,0,4,0,0,0
( Blank ),2021-12-01,capital_federal,354674,5494954,678421250,10510732617,156535,1880287,0,4,2,1,78267
( Blank ),2021-12-01,misiones,655317,10152787,1734478200,26872148520,50600,681334,0,12,4,4,12650
( Blank ),2021-12-01,neuquen,59709,925071,23213000,359637373,0,0,0,2,1,1,0
( Blank ),2021-12-01,rio_negro,335468,5197383,810504500,12557089100,3900,58168,0,7,1,1,3900
( Blank ),2021-12-01,santa_cruz,980570,15191913,16455660000,254946380702,245353,3163462,0,18,3,3,81784
( Blank ),2022-01-01,buenos_aires,9921897,147983885,35774805907,533576806947,3605185,44938227,0,131,63,48,57225
( Blank ),2022-01-01,catamarca,-1156,-17251,0,0,0,0,0,0,0,0,0
( Blank ),2022-01-01,cordoba,3586790,53496537,7950598801,118582198120,765261,9367616,14548,53,8,7,97476
( Blank ),2022-01-01,entre_rios,684001,10201791,737451900,10999003912,36462,486693,0,11,2,2,18231
( Blank ),2022-01-01,corrientes,472892,7053137,842423000,12564634890,0,0,0,6,0,0,0
( Blank ),2022-01-01,san_luis,248667,3708843,353864375,5277843402,0,0,0,2,0,0,0
( Blank ),2022-01-01,santa_fe,12081897,180200019,45734634571,682126420027,10196494,120808183,0,114,66,53,154492
( Blank ),2022-01-01,jujuy,28096,419050,11425000,170402462,0,0,0,0,0,0,0
( Blank ),2022-01-01,la_rioja,377,5627,0,0,0,0,0,0,0,0,0
( Blank ),2022-01-01,mendoza,2089736,31168156,4608003223,68727798343,121429,1582516,0,20,6,5,20238
( Blank ),2022-01-01,salta,125766,1875796,101811296,1518502891,0,0,0,1,2,1,0
( Blank ),2022-01-01,san_juan,24796,369841,52884939,788772327,0,0,0,1,0,0,0
( Blank ),2022-01-01,chaco,946372,14115026,963375395,14368624906,121108,1500417,0,10,3,3,40369
( Blank ),2022-01-01,chubut,932493,13908016,3911440000,58338643996,9154,115214,0,13,3,2,3051
( Blank ),2022-01-01,santiago_del_estero,217545,3244665,302859589,4517113322,0,0,0,5,0,0,0
( Blank ),2022-01-01,tucuman,54296,809821,40711308,607204125,4041820,5443524,0,3,2,1,2020910
( Blank ),2022-01-01,tierra_del_fuego,181792,2711411,5429825000,80985168537,0,0,0,1,0,0,0
( Blank ),2022-01-01,formosa,13734,204843,107005000,1595966345,0,0,0,0,0,0,0
( Blank ),2022-01-01,la_pampa,227749,3396852,134486000,2005842062,0,0,0,4,0,0,0
( Blank ),2022-01-01,capital_federal,372265,5552304,1035139250,15438973933,24793,369790,0,5,1,1,24793
( Blank ),2022-01-01,misiones,634936,9470003,1919299000,28626107283,12000,127134,0,12,2,2,6000
( Blank ),2022-01-01,neuquen,56362,840635,18393000,274329322,180000,2156704,0,2,1,1,180000
( Blank ),2022-01-01,rio_negro,361912,5397884,1092793500,16298879942,0,0,0,7,2,2,0
( Blank ),2022-01-01,santa_cruz,1034091,15423354,16522575000,246432163293,37198,496517,0,17,2,2,18599
( Blank ),2022-02-01,buenos_aires,9529774,135762235,36319999653,517418775271,4403021,49317593,18100000,121,60,42,375050
( Blank ),2022-02-01,catamarca,496,7070,0,0,0,0,0,0,0,0,0
( Blank ),2022-02-01,cordoba,3274972,46655626,6294488638,89671988804,17402778,42477489,11487480,48,22,17,1313193
( Blank ),2022-02-01,entre_rios,649162,9248035,1395958900,19886986544,71398,891330,0,10,5,4,14279
( Blank ),2022-02-01,corrientes,444223,6328462,951859250,13560293284,311122,3756639,0,5,5,4,62224
( Blank ),2022-02-01,san_luis,137222,1954888,455245344,6485476062,0,0,0,2,2,1,0
( Blank ),2022-02-01,santa_fe,11356159,161781094,45215285755,644142015471,5526094,59817212,0,104,72,57,76751
( Blank ),2022-02-01,jujuy,25369,361421,11425000,162761827,0,0,0,0,0,0,0
( Blank ),2022-02-01,la_rioja,340,4854,0,0,0,0,0,0,0,0,0
( Blank ),2022-02-01,mendoza,1996113,28436857,4669206023,66518030972,0,0,0,18,4,4,0
( Blank ),2022-02-01,salta,131949,1879770,150197220,2139726386,0,0,0,1,0,0,0
( Blank ),2022-02-01,san_juan,22722,323712,36737439,523365664,0,0,0,0,0,0,0
( Blank ),2022-02-01,chaco,873046,12437524,992795395,14143474182,64173,760120,0,9,4,4,16043
( Blank ),2022-02-01,chubut,855762,12191274,3970634000,56566095838,113183,1376198,0,12,2,2,56591
( Blank ),2022-02-01,santiago_del_estero,193981,2763483,252779589,3601126284,0,0,0,4,0,0,0
( Blank ),2022-02-01,tucuman,49582,706353,63106308,899019518,0,0,0,2,0,0,0
( Blank ),2022-02-01,tierra_del_fuego,169208,2410558,5579495000,79486109502,0,0,0,1,0,0,0
( Blank ),2022-02-01,formosa,12405,176723,107005000,1524405192,0,0,0,0,0,0,0
( Blank ),2022-02-01,la_pampa,206312,2939145,116378000,1657933997,0,0,0,3,1,1,0
( Blank ),2022-02-01,capital_federal,343163,4888740,1032919400,14715085246,86420,1107336,0,4,2,2,43210
( Blank ),2022-02-01,misiones,587409,8368302,1521849000,21680430984,97200,1161668,0,11,3,2,32400
( Blank ),2022-02-01,neuquen,47823,681305,16863000,240232183,0,0,0,1,0,0,0
( Blank ),2022-02-01,rio_negro,345320,4919465,906641000,12916109037,0,0,0,7,1,1,0
( Blank ),2022-02-01,santa_cruz,1002800,14286012,17227491000,245424762640,88570,1182231,0,15,2,2,44285
( Blank ),2022-03-01,buenos_aires,11042316,147392347,38895529844,519175777793,10414716,110523738,72000,136,85,60,123373
( Blank ),2022-03-01,catamarca,2026,27052,0,0,0,0,0,0,0,0,0
( Blank ),2022-03-01,cordoba,3653551,48767440,6616981795,88323174506,95000,1088161,0,53,11,10,8636
( Blank ),2022-03-01,entre_rios,747717,9980491,2139044500,28551869493,53239,637892,0,11,2,2,26619
( Blank ),2022-03-01,corrientes,521067,6955186,761405500,10163206270,0,0,0,6,2,1,0
( Blank ),2022-03-01,san_luis,166173,2218077,462045969,6167368751,0,0,0,2,0,0,0
( Blank ),2022-03-01,santa_fe,13389214,178718636,47299459160,631351047191,6951135,76665002,0,117,57,48,121949
( Blank ),2022-03-01,jujuy,31509,420584,24670000,329294048,0,0,0,0,0,0,0
( Blank ),2022-03-01,la_rioja,377,5036,0,0,0,0,0,0,0,0,0
( Blank ),2022-03-01,mendoza,2349419,31359945,4782168256,63832166159,1115795,10827036,0,20,11,8,101435
( Blank ),2022-03-01,salta,155958,2081729,109737220,1464767462,0,0,0,1,1,1,0
( Blank ),2022-03-01,san_juan,24226,323374,35223439,470160876,0,0,0,0,0,0,0
( Blank ),2022-03-01,chaco,1017113,13576384,1131506395,15103296322,150348,1801423,0,10,3,2,50116
( Blank ),2022-03-01,chubut,993738,13264382,4014484000,53585151342,359810,4253551,0,13,7,6,51401
( Blank ),2022-03-01,santiago_del_estero,222632,2971678,384115000,5127149693,0,0,0,5,3,2,0
( Blank ),2022-03-01,tucuman,57695,770110,53911308,719605708,203125,1315430,0,2,4,2,50781
( Blank ),2022-03-01,tierra_del_fuego,190767,2546363,5454395000,72805018414,0,0,0,1,3,2,0
( Blank ),2022-03-01,formosa,16176,215919,111280000,1485360420,0,0,0,0,0,0,0
( Blank ),2022-03-01,la_pampa,231583,3091168,128038000,1709045448,0,0,0,4,0,0,0
( Blank ),2022-03-01,capital_federal,378853,5056917,1173959860,15669963253,154750,1860071,0,5,7,5,22107
( Blank ),2022-03-01,misiones,687505,9176782,1584374575,21148160357,1105354,3753910,0,12,6,6,184225
( Blank ),2022-03-01,neuquen,54110,722271,22018000,293895271,0,0,0,2,0,0,0
( Blank ),2022-03-01,rio_negro,395017,5272680,943936000,12599615147,0,0,0,8,0,0,0
( Blank ),2022-03-01,santa_cruz,1153744,15400125,17662513600,235758434778,52140,695956,0,17,3,2,17380
( Blank ),2022-04-01,buenos_aires,10167039,127970398,38581515054,485617483627,12518424,134933726,158340,126,64,50,198074
( Blank ),2022-04-01,catamarca,1961,24687,0,0,0,0,0,0,0,0,0
( Blank ),2022-04-01,cordoba,3665919,46142181,6849987780,86219367585,1628976,17148751,0,52,17,13,95822
( Blank ),2022-04-01,entre_rios,768425,9672010,1732679000,21808869215,240389,2249858,0,11,6,5,40064
( Blank ),2022-04-01,corrientes,487215,6132481,714548000,8993866651,20250,230428,0,5,1,1,20250
( Blank ),2022-04-01,san_luis,144040,1813012,362625969,4564297444,0,0,0,2,0,0,0
( Blank ),2022-04-01,santa_fe,13916081,175158833,47104341998,592892528888,18868695,202690859,4341485,113,97,75,239280
( Blank ),2022-04-01,jujuy,33948,427302,13245000,166712053,0,0,0,0,0,0,0
( Blank ),2022-04-01,la_rioja,365,4595,0,0,0,0,0,0,0,0,0
( Blank ),2022-04-01,mendoza,2305246,29015660,4819986616,60668166307,814468,7210727,0,20,14,10,58176
( Blank ),2022-04-01,salta,154105,1939699,100147220,1260532173,0,0,0,1,3,2,0
( Blank ),2022-04-01,san_juan,23449,295155,35223439,443350082,0,0,0,0,0,0,0
( Blank ),2022-04-01,chaco,1086089,13670389,1444790895,18185281677,41340,437975,0,10,1,1,41340
( Blank ),2022-04-01,chubut,1099673,13841360,4095379000,51547681361,29603,336860,0,13,1,1,29603
( Blank ),2022-04-01,santiago_del_estero,221195,2784144,281555000,3543874066,0,0,0,5,0,0,0
( Blank ),2022-04-01,tucuman,35672,449001,9121308,114808002,101200,1063050,0,2,3,3,33733
( Blank ),2022-04-01,tierra_del_fuego,185727,2337713,5780840000,72762227459,0,0,0,1,0,0,0
( Blank ),2022-04-01,formosa,17280,217504,107730000,1355975042,0,0,0,0,0,0,0
( Blank ),2022-04-01,la_pampa,232847,2930799,112901000,1421061342,0,0,0,4,0,0,0
( Blank ),2022-04-01,capital_federal,247164,3111010,994756860,12520797136,87400,911531,0,4,4,4,21850
( Blank ),2022-04-01,misiones,680592,8566480,1572911975,19797914994,695000,8239904,0,12,6,5,115833
( Blank ),2022-04-01,neuquen,577562,7269654,2775083000,34929390961,29601,313612,0,6,1,1,29601
( Blank ),2022-04-01,rio_negro,382125,4809744,958154000,12060084570,55793,668490,0,8,2,2,27896
( Blank ),2022-04-01,santa_cruz,1182404,14882686,18516305600,233060876918,223479,2350921,0,17,3,3,74493
( Blank ),2022-05-01,buenos_aires,11321776,135654006,43483366921,521004171898,4406698,44655116,0,133,48,39,91806
( Blank ),2022-05-01,catamarca,275,3304,0,0,0,0,0,0,0,0,0
( Blank ),2022-05-01,cordoba,3948296,47307270,7278664653,87210694994,666482,6558115,0,54,7,7,95211
( Blank ),2022-05-01,entre_rios,864473,10357846,1813230800,21725567225,46014,523599,0,12,1,1,46014
( Blank ),2022-05-01,corrientes,500492,5996746,714548000,8561491796,327320,3218056,20000,6,2,1,173660
( Blank ),2022-05-01,san_luis,154331,1849149,345003969,4133730202,379500,4020606,0,2,2,2,189750
( Blank ),2022-05-01,santa_fe,15487817,185570193,82981468969,994258140140,15939246,158120700,151400,117,92,69,174898
( Blank ),2022-05-01,jujuy,34621,414825,13245000,158697469,0,0,0,0,0,0,0
( Blank ),2022-05-01,la_rioja,409,4905,0,0,0,0,0,0,0,0,0
( Blank ),2022-05-01,mendoza,2505874,30024601,6350338070,76087774746,426100,3688492,2310000,21,8,7,342012
( Blank ),2022-05-01,salta,157864,1891487,100147220,1199932827,60000,635669,0,1,1,1,60000
( Blank ),2022-05-01,san_juan,36172,433411,73108439,875962568,0,0,0,1,0,0,0
( Blank ),2022-05-01,chaco,1174438,14071763,1347521895,16145588046,69900,734354,0,10,7,6,9985
( Blank ),2022-05-01,chubut,1189293,14249738,3907496200,46818403592,50611,501257,0,14,2,2,25305
( Blank ),2022-05-01,santiago_del_estero,243388,2916199,387436000,4642137596,0,0,0,5,1,1,0
( Blank ),2022-05-01,tucuman,49351,591310,17593941,210805126,202000,1024123,18250000,4,4,4,4613000
( Blank ),2022-05-01,tierra_del_fuego,193058,2313169,5544740000,66435349344,0,0,0,1,0,0,0
( Blank ),2022-05-01,formosa,18964,227223,199590000,2391425275,0,0,0,0,1,1,0
( Blank ),2022-05-01,la_pampa,279683,3351076,318755150,3819225023,0,0,0,5,0,0,0
( Blank ),2022-05-01,capital_federal,278362,3335245,984712620,11798520204,0,0,0,4,0,0,0
( Blank ),2022-05-01,misiones,702026,8411464,1647560975,19740562937,145500,1458209,65000,13,7,7,30071
( Blank ),2022-05-01,neuquen,598287,7168489,2785483000,33374790560,186534,1859775,0,6,5,5,37306
( Blank ),2022-05-01,rio_negro,403558,4835321,1376508000,16492890532,0,0,0,8,1,1,0
( Blank ),2022-05-01,santa_cruz,1311744,15716917,19052232600,228277922603,1987874,21060506,0,18,2,1,993937
( Blank ),2022-06-01,buenos_aires,11789909,134159027,41993504324,477849892770,6787286,68252920,0,132,52,38,130524
( Blank ),2022-06-01,catamarca,-665,-7568,0,0,0,0,0,0,0,0,0
( Blank ),2022-06-01,cordoba,3976863,45253277,7404317212,84254749464,264100,2642301,0,53,16,12,16506
( Blank ),2022-06-01,entre_rios,882818,10045715,2029021800,23088519643,821745,2962598,0,11,5,5,164349
( Blank ),2022-06-01,corrientes,495444,5637727,752358000,8561185721,214060,2018550,0,6,3,2,71353
( Blank ),2022-06-01,san_luis,150898,1717090,351975969,4005183225,0,0,0,2,1,1,0
( Blank ),2022-06-01,santa_fe,15828155,180110764,57594550831,655376358371,13864408,129545795,21398017,114,74,53,476519
( Blank ),2022-06-01,jujuy,32863,373957,13245000,150716687,0,0,0,0,1,1,0
( Blank ),2022-06-01,la_rioja,461,5251,0,0,0,0,0,0,0,0,0
( Blank ),2022-06-01,mendoza,2529447,28782931,5325224070,60596461099,1090000,10168565,0,20,7,6,155714
