fecha,marca,zona,cristal,precio,precio_ipc,precio_usd,instalacion,instalacion_ipc,instalacion_usd,ipc_empalme_ipim,var_precio_prom,var_instal_prom,var_ipc,var_ipc_%,var_precio_prom_%,var_instal_prom_%,tipo_cristal,ipc
2025-04-01,MERCURY,ROSARIO,Luneta,444827,589871,351,50631,67141,40,8353,0.029999698984187306,0.08998729844352105,0.08569114339958728,8.57%,3.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,MERCURY,ROSARIO,Luneta,444827,546032,346,50631,62151,39,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.227514843
2025-11-01,MERCURY,ROSARIO,Luneta,471517,543846,323,55695,64238,38,9603,0.060000854264691705,0.10001777567103165,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,MERCURY,ROSARIO,Luneta,499808,499808,354,60150,60150,42,11077,0.05999995758371379,0.07998922704012923,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,MITSUBISHI,ROSARIO,Luneta,131574,517552,136,30964,121800,32,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,MITSUBISHI,ROSARIO,Luneta,138153,359104,127,33751,87731,31,4261,0.050002280085731154,0.09000775093657154,0.5132945188580311,51.33%,5.0%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,MITSUBISHI,ROSARIO,Luneta,145061,332971,144,37126,85220,37,4825,0.05000253342308891,0.099997037124826,0.1324067605352477,13.24%,5.0%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,MITSUBISHI,ROSARIO,Luneta,162860,309425,145,39465,74982,35,5830,0.12270010547287002,0.06300166998868728,0.20813988910951164,20.81%,12.27%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,MITSUBISHI,ROSARIO,Luneta,167746,292541,118,42228,73644,29,6351,0.030001228048630812,0.07001140250855187,0.08944546945692733,8.94%,3.0%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,MITSUBISHI,ROSARIO,Luneta,160219,249186,133,46451,72244,38,7122,-0.044871412731153026,0.10000473619399441,0.12131017538650402,12.13%,-4.49%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,MITSUBISHI,ROSARIO,Luneta,160219,230668,131,46451,66875,38,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,MITSUBISHI,ROSARIO,Luneta,165026,218836,130,50631,67141,40,8353,0.03000268382651239,0.08998729844352105,0.08569114339958728,8.57%,3.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,MITSUBISHI,ROSARIO,Luneta,165026,202572,128,50631,62151,39,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.227514843
2025-11-01,MITSUBISHI,ROSARIO,Luneta,174928,201761,119,55695,64238,38,9603,0.060002666246530945,0.10001777567103165,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,MITSUBISHI,ROSARIO,Luneta,185423,185423,131,60150,60150,42,11077,0.0599961126863624,0.07998922704012923,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,NISSAN,ROSARIO,Luneta,202109,795004,209,30964,121800,32,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,NISSAN,ROSARIO,Luneta,218584,568169,202,33751,87731,31,4261,0.08151541989718414,0.09000775093657154,0.5132945188580311,51.33%,8.15%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,NISSAN,ROSARIO,Luneta,236236,542254,235,37126,85220,37,4825,0.08075613951615845,0.099997037124826,0.1324067605352477,13.24%,8.08%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,NISSAN,ROSARIO,Luneta,252210,479184,225,39465,74982,35,5830,0.06761882185611001,0.06300166998868728,0.20813988910951164,20.81%,6.76%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,NISSAN,ROSARIO,Luneta,267270,466105,188,42228,73644,29,6351,0.0597121446413702,0.07001140250855187,0.08944546945692733,8.94%,5.97%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,NISSAN,ROSARIO,Luneta,265393,412760,220,46451,72244,38,7122,-0.007022860777490925,0.10000473619399441,0.12131017538650402,12.13%,-0.7%,10.0%,Lunetas y parabrisas,1.555277207
